,EUR,GBP,INR,AUD,CAD,SGD,CHF,MYR,JPY,CNY,ARS,BHD,BWP,BRL,BND,BGN,CLP,COP,HRK,CZK,DKK,HKD,HUF,ISK,IDR,IRR,ILS,KZT,KRW,KWD,LYD,MUR,MXN,NPR,NZD,NOK,OMR,PKR,PHP,PLN,QAR,RON,RUB,SAR,ZAR,LKR,SEK,TWD,THB,TTD,TRY,AED,VEF
2022-03-17,0.900717,0.760602,75.939015,1.354919,1.264673,1.354446,0.93569,4.195879,118.521377,6.347098,109.53497,0.376,11.557336,5.052898,1.354446,1.76165,799.406575,3815.906796,6.817957,22.244175,6.704726,7.81676,334.393355,128.918338,14309.98446,42172.725287,3.235746,509.058038,1210.337719,0.304004,4.648651,44.405877,20.564158,121.559378,1.452025,8.788407,0.3845,179.680654,52.241617,4.207819,3.64,4.455683,102.650191,3.75,14.912887,264.539641,9.399636,28.251384,33.224629,6.783494,14.729594,3.6725,428268.767229
2022-03-16,0.909539,0.763547,76.20176,1.378991,1.273976,1.360511,0.941473,4.198183,118.451689,6.351951,109.414583,0.376,11.620836,5.109518,1.360511,1.778903,802.042755,3825.059523,6.887246,22.438736,6.768957,7.82006,336.748258,129.787561,14303.115789,42486.669047,3.26397,510.157613,1228.182589,0.303958,4.668668,44.316426,20.721054,121.979967,1.469213,8.925521,0.3845,179.637155,52.2081,4.257133,3.64,4.498075,103.676335,3.75,15.010352,264.997158,9.467548,28.496185,33.391759,6.793449,14.656873,3.6725,426382.849088
2022-03-15,0.911152,0.765177,76.420836,1.38952,1.28047,1.365829,0.941399,4.207399,118.195744,6.370408,109.307835,0.376,11.639426,5.141574,1.365829,1.782058,813.661542,3841.346164,6.902406,22.615059,6.779485,7.827048,338.298425,131.850425,14322.855763,42393.308802,3.280717,514.95384,1243.217902,0.304005,4.642969,44.384458,20.859042,122.330653,1.476085,9.006516,0.3845,179.466897,52.321661,4.309018,3.64,4.508769,107.172936,3.75,15.099534,272.308654,9.613036,28.563741,33.548633,6.790232,14.710418,3.6725,423732.466739
2022-03-14,0.91077,0.766105,76.477894,1.382273,1.27664,1.363724,0.935864,4.198814,117.955024,6.364316,109.198715,0.376,11.634939,5.081693,1.363724,1.781311,808.968568,3807.772465,6.898836,22.583081,6.776813,7.829576,340.016654,132.156654,14327.36304,42242.503059,3.281014,517.891665,1239.386886,0.304155,4.658732,44.523174,20.892203,122.421988,1.473479,8.995414,0.3845,179.279387,52.388341,4.299208,3.64,4.507262,121.821044,3.75,15.048357,254.82036,9.578713,28.484527,33.419399,6.798313,14.775377,3.6725,421785.141645
2022-03-13,0.915845,0.766962,76.681293,1.370441,1.274631,1.347664,0.93474,4.194554,117.295044,6.339647,108.780259,0.376,11.574511,5.07564,1.347664,1.791237,805.923396,3819.913671,6.937732,23.006134,6.81968,7.829323,350.236981,132.801457,14307.188106,42025.437017,3.25453,523.313194,1235.132218,0.304398,4.627956,44.094681,20.918687,122.74758,1.469382,9.004682,0.3845,178.49004,52.313751,4.383999,3.64,4.53404,133.997344,3.75,15.043352,255.038384,9.748021,28.444694,33.3327,6.801342,14.764357,3.6725,432485.008224
2022-03-12,0.916473,0.766979,76.682235,1.372019,1.275764,1.356086,0.935801,4.19434,117.369179,6.339815,108.785893,0.376,11.574511,5.075556,1.356086,1.792465,805.884894,3819.819406,6.937624,23.012633,6.819184,7.829338,350.294866,132.802014,14310.436399,42064.733264,3.254015,523.429429,1233.30821,0.304311,4.631006,43.510461,20.919587,122.749088,1.469085,8.992543,0.3845,178.487188,52.306959,4.385038,3.64,4.524446,134.047822,3.75,15.051822,254.971733,9.752941,28.441902,33.303969,6.799924,14.770458,3.6725,432485.007372
2022-03-11,0.914134,0.765563,76.60962,1.368637,1.27233,1.361863,0.93314,4.194326,117.123162,6.339297,108.894969,0.376,11.640163,5.050324,1.361863,1.78789,804.866305,3812.144371,6.922948,22.967123,6.801023,7.828411,348.21226,132.44111,14306.024778,42302.665286,3.25319,524.008813,1235.731325,0.303904,4.629496,44.527135,20.971124,122.632849,1.466418,8.980288,0.3845,179.041998,52.367942,4.373852,3.64,4.525163,123.230584,3.75,15.053744,254.628902,9.719786,28.414716,33.293001,6.78399,14.724587,3.6725,432441.621445
2022-03-10,0.90868,0.762762,76.40973,1.35814,1.277246,1.358533,0.92966,4.187444,116.050784,6.322737,108.779312,0.376,11.608882,5.042238,1.358533,1.777223,804.136614,3797.369359,6.876769,22.912998,6.761118,7.822126,345.378568,132.221412,14278.933176,42250.41195,3.270399,520.838318,1226.702107,0.303649,4.656714,44.303171,20.984078,122.312876,1.456296,8.949987,0.3845,179.171805,52.204433,4.350448,3.64,4.496827,130.254376,3.75,15.047378,227.492688,9.662409,28.329367,33.131269,6.779818,14.851616,3.6725,432258.042943
2022-03-09,0.903459,0.759802,76.356506,1.365791,1.281319,1.357533,0.926461,4.186889,115.868256,6.318412,108.67052,0.376,11.648449,4.992833,1.357533,1.767012,805.818157,3735.765717,6.832224,22.81148,6.723748,7.820025,341.551034,131.290939,14317.316096,42283.257114,3.25613,510.997674,1224.053376,0.303744,4.659152,42.939797,20.95572,122.227678,1.460699,8.908574,0.3845,179.205802,52.015767,4.310219,3.64,4.470903,127.011042,3.75,15.005677,227.578402,9.676956,28.323966,33.033376,6.784213,14.684001,3.6725,432579.772379
2022-03-08,0.919036,0.763329,77.073577,1.377099,1.289286,1.365544,0.930117,4.181671,115.64841,6.318308,108.553731,0.376,11.680727,5.086668,1.365544,1.797478,812.732327,3779.750017,6.954635,23.583492,6.842267,7.819555,357.450432,133.90165,14389.499052,42077.355939,3.301277,509.310628,1235.404997,0.303965,4.65164,43.838682,21.398287,123.375528,1.467905,8.984934,0.3845,178.812785,52.274745,4.53506,3.64,4.547753,130.328109,3.75,15.312583,202.748395,9.961223,28.370427,33.209537,6.756084,14.514251,3.6725,432333.831842
2022-03-07,0.920819,0.762727,76.928844,1.365875,1.277492,1.361761,0.926894,4.17735,115.430419,6.321319,108.445796,0.376,11.727943,5.083559,1.361761,1.800966,810.844697,3816.689078,6.960774,23.714869,6.853408,7.817409,362.462973,134.429375,14403.66899,42082.601404,3.286127,509.648996,1231.251216,0.303936,4.6253,43.28778,21.238489,123.143847,1.465325,9.059846,0.3845,178.072204,52.266094,4.598192,3.64,4.556298,150.119183,3.75,15.360077,201.992824,10.00507,28.281281,32.974934,6.742529,14.40696,3.6725,433916.344252
2022-03-06,0.914439,0.75595,76.424748,1.35728,1.27394,1.360282,0.916457,4.175196,114.885202,6.319242,108.021303,0.376,11.733381,5.075285,1.360282,1.788488,804.505128,3829.980621,6.917848,23.541882,6.804402,7.814279,354.585343,131.700915,14386.809563,42025.224372,3.279718,508.974276,1214.574194,0.304301,4.615856,44.299127,20.950776,122.336915,1.457336,8.942049,0.3845,177.808299,51.738995,4.482986,3.64,4.542332,122.501999,3.75,15.366326,202.444868,9.828499,28.164826,32.676909,6.759995,14.219685,3.6725,436272.456179
2022-03-05,0.914717,0.755654,76.41219,1.356217,1.272847,1.3605,0.916746,4.175455,114.842744,6.318371,108.16116,0.376,11.733381,5.070665,1.3605,1.789031,804.795253,3823.020792,6.917848,23.51736,6.806238,7.814227,354.394885,131.702577,14385.81753,42064.532695,3.27588,509.485275,1214.850983,0.304191,4.62336,44.28974,20.955418,122.316814,1.457519,8.948519,0.3845,177.893187,51.750744,4.479402,3.64,4.526585,122.500605,3.75,15.350542,202.444868,9.833201,28.164877,32.674091,6.76369,14.215615,3.6725,435735.19929
2022-03-04,0.916475,0.756886,76.446152,1.358708,1.276278,1.360986,0.918356,4.178591,114.659928,6.319794,108.157685,0.376,11.615961,5.085966,1.360986,1.792469,807.426217,3814.416557,6.926811,23.51533,6.818405,7.813611,353.416156,131.95357,14387.84454,42136.875135,3.275571,510.636881,1219.692052,0.303487,4.619536,44.246364,20.934817,122.371178,1.461102,8.975392,0.3845,178.086192,52.052041,4.444803,3.64,4.535997,111.902787,3.75,15.404056,201.67109,9.869593,28.17199,32.731262,6.78468,14.23253,3.6725,436284.162739
2022-03-03,0.904538,0.750659,75.960335,1.366925,1.267477,1.35806,0.920543,4.186802,115.663276,6.320268,108.04835,0.376,11.601598,5.049812,1.35806,1.769123,797.575532,3768.342864,6.841871,23.337679,6.729538,7.815304,344.17557,129.724043,14383.981471,42058.683366,3.247045,497.45337,1208.099211,0.303322,4.618706,44.315782,20.719378,121.593507,1.473445,8.922804,0.3845,178.165856,51.662557,4.347149,3.64,4.477378,107.365971,3.75,15.213647,202.527348,9.770362,28.069544,32.622621,6.771778,14.14522,3.6725,437041.182094
2022-03-02,0.900324,0.748116,75.60335,1.373218,1.265841,1.355839,0.921604,4.194296,115.585411,6.321363,107.948835,0.376,11.573607,5.150854,1.355839,1.760881,806.368274,3849.274853,6.808239,22.952303,6.698629,7.813054,340.546048,128.970473,14379.530503,42033.990735,3.234271,495.753271,1203.205913,0.303189,4.606754,44.225322,20.63613,121.022062,1.475335,8.876501,0.3845,177.582035,51.505063,4.267751,3.64,4.45146,105.502437,3.75,15.293369,202.51279,9.685545,28.02241,32.530912,6.769447,14.124271,3.6725,438011.832858
2022-03-01,0.900731,0.750868,75.858646,1.379994,1.270948,1.358242,0.919206,4.193161,114.893652,6.312915,107.396064,0.376,11.558596,5.160472,1.358242,1.761678,805.029153,3894.801313,6.817284,22.910729,6.699193,7.817108,339.569923,128.097465,14408.241037,42104.103374,3.232516,489.042698,1204.766118,0.302985,4.609759,43.547907,20.583882,121.430727,1.480576,8.886743,0.3845,177.564316,51.365664,4.274439,3.64,4.457063,116.313775,3.75,15.428652,201.696675,9.644834,28.110893,32.72575,6.772415,13.977835,3.6725,438015.669985
2022-02-28,0.891053,0.745256,75.481945,1.377291,1.266232,1.355204,0.918009,4.198993,115.15685,6.309275,107.395394,0.376,11.557517,5.161101,1.355204,1.742749,796.148652,3901.751326,6.741458,22.37704,6.627826,7.814033,330.284323,126.364932,14387.606244,41951.924619,3.208134,489.895011,1202.535611,0.303083,4.600618,43.503957,20.406695,120.827724,1.47673,8.812979,0.3845,177.593439,51.272565,4.177945,3.64,4.409355,100.292807,3.75,15.404471,202.092769,9.447377,28.052046,32.688799,6.779218,13.880807,3.6725,437787.137147
2022-02-27,0.887317,0.74577,75.10955,1.387144,1.272493,1.353691,0.925596,4.201394,115.872443,6.317468,107.430032,0.376,11.570593,5.16301,1.353691,1.735442,802.05285,3910.643436,6.718849,21.95651,6.603332,7.808774,323.614481,125.595683,14369.581429,42025.332357,3.230088,458.097812,1197.801656,0.303701,4.5902,44.3499,20.349616,120.231613,1.483224,8.829027,0.3845,177.118178,51.333897,4.106708,3.64,4.392093,83.3124,3.75,15.131686,202.266678,9.392698,28.023586,32.445845,6.786462,13.821001,3.6725,437475.031464
2022-02-26,0.887315,0.74567,75.09369,1.38394,1.271579,1.353664,0.925723,4.201238,115.654916,6.317247,107.449086,0.376,11.570593,5.1632,1.353664,1.735437,802.120647,3913.541281,6.718849,21.953373,6.603326,7.808551,323.823118,125.590412,14362.198318,42030.952338,3.230879,458.118185,1197.878291,0.303689,4.590158,44.344067,20.352056,120.206224,1.482336,8.802023,0.3845,177.095872,51.331454,4.110844,3.64,4.39275,83.560818,3.75,15.140035,202.266678,9.391674,28.014213,32.445502,6.786398,13.821151,3.6725,437502.988771
